Comment.ID,touchpoint_id,Analyst,Firm,Setting,Comment Sentiment,Comments,Proposed.Summary,Date,Tags,Technology,Main Competition,Primary.Spokesperson,dev_mention,acquisition_mention,Campaign
C211,T116,Andrew Lerner,Gartner,Verbal Comment,Positive,VMware's execution has been more consistent than we’ve ever seen (from Chris Wolf call),VMware's execution has been more consistent than we’ve ever seen.,12/8/2017,Adoption,Cloud Services,,,0,0,
C210,T118,Dennis Smith,Gartner,Verbal Comment,Negative,Wavefront doesn’t come up in Inquiry,Wavefront doesn’t come up in Inquiry,12/8/2017,Marketing Awareness,Cloud Services,,,0,0,
C209,T115,Dave Johnson,Forrester,EMM Wave,Positive,"VMware's product is distinct at several levels, including its broad support for traditional and emerging endpoints, such as ChromeOS and smart glasses, and its unification of virtual apps with native, SaaS, and web apps in a single enterprise app store, enabled with single sign-on (SSO).","VMware's product is distinct at several levels, including its broad support for traditional and emerging endpoints, such as ChromeOS and smart glasses, and its unification of virtual apps with native, SaaS, and web apps in a single enterprise app store, enabled with single sign-on (SSO).",12/1/2017,Adoption,Cloud Services,,,0,0,
C208,T113,Arun Chandrasekaran,Gartner,Verbal Comment,Neutral,"Avocated for MQ for CMP.  Saw demand from customers.  Believes the CMP market is fragmented but prior Gartner analysts may have helped cause the fragmentation. Now “everyone calls themselves a CMP, including niche players that don’t have far reaching capability.” Not many vendors are comprehensive (like VMware).","Believes the CMP market is fragmented but prior Gartner analysts may have helped cause the fragmentation. Now “everyone calls themselves a CMP, including niche players that don’t have far reaching capability.” Not many vendors are comprehensive (like VMware).",11/30/2017,Features or products (included/missing/recommended),Cloud Services,,,0,0,
C207,T114,Dave Johnson,Forrester,EMM Wave,Positive,"VMware was the only vendor in this evaluation to supply three customer references using EMM tools to manage Windows 10 PCs, including software distribution, patch management, BIOS management, and GPO configuration.","VMware was the only vendor in this evaluation to supply three customer references using EMM tools to manage Windows 10 PCs, including software distribution, patch management, BIOS management, and GPO configuration.",11/30/2017,Customer Related,Containers/PKS,,,0,0,
C206,T112,Joe Skorupa,Gartner,Verbal Comment,Negative,You have added a challenge in that youve been constrained in your NSX deployments b/c you don’t have enough people who can deploy. Now you have added in another networking team and if you are talking about nsx out to the branch even further strain on that. How do you do this wihtout negatively affecting NSX business and how do you get your channel and people able to sell WAN (re: selling VeloCloud),"You've been constrained in NSX deployments b/c you don't have enough people who can deploy. Now you have added in another networking team and if you are talking about NSX out to the branch, even further strain on that. How do you do this without negatively affecting NSX business and how do you get your channel and people able to sell WAN? (re: selling VeloCloud)",11/3/2017,Strategy,Containers/PKS,,,0,0,
C205,T110,Joe Skorupa,Gartner,Verbal Comment,Positive,"This is good, congratulations! Well done. (re: VeloCloud acquistion)","This is good, congratulations! Well done. (re: VeloCloud acquistion)",11/2/2017,Strategy,Containers/PKS,,,0,0,
C204,T111,Phil Hochmuth,IDC,IDC MarketScape,Negative,"VMware's IoT go-to-market strategy is split between AirWatch and the company's separate IoT division, which develops and markets Pulse IoT Center solution for IoT device management and security. VMware's approach to IoT is that AirWatch will handle ""manned"" connected devices — wearables, kiosks, and so forth — while the Pulse solution will address ""non-manned"" endpoints — meters, telemetry devices, and so forth. VMware is in the early stages of communicating to customers this product delineation. The marketing and messaging on which VMware platform is appropriate for which use case is still unclear among some VMware customers IDC interviewed for this study.","VMware's IoT go-to-market strategy is split between AirWatch and the company's separate IoT division...VMware's approach to IoT is that AirWatch will handle ""manned"" connected devices...while the Pulse solution will address ""non-manned"" endpoints...VMware is in the early stages of communicating to customers this product delineation. The marketing and messaging on which VMware platform is appropriate for which use case is still unclear among some VMware customers...",11/2/2017,Customer Related,HCI/vSAN,,,0,0,
C203,T109,Tom Bittman,Gartner,Verbal Comment,Advice,VMware value proposition needs to be stronger in our message.  Use cases are an effective marketing tool for us.  Use personas and use cases to tell our story.,VMware value prop needs to be stronger in our message. Use personas and use cases to tell our story.,11/1/2017,Messaging,HCI/vSAN,,,0,0,
C202,T109,Tom Bittman,Gartner,Verbal Comment,Advice,"Cloud (VCPP) is a capability, not a single strategy.","Cloud (VCPP) is a capability, not a single strategy.",11/1/2017,Messaging,HCI/vSAN,,,0,0,
C201,T103,Kyle Hilgendorf,Gartner,Verbal Comment,Positive,VMware has a real opportunity to be the multi-Cloud (VCPP) vendor.,VMware has a real opportunity to be the multi-Cloud (VCPP) vendor.,11/1/2017,Strategy,HCI/vSAN,,,0,0,
C200,T104,Mindy Cancila,Gartner,Verbal Comment,Positive,"Mindy agrees that the Cloud (VCPP) market is ours to lose.  Twelve months ago, VMware wasn’t in Cloud (VCPP) conversations.  Now VMware is in at least 5% of the conversations (probably more).  It will soon be a crowded space.  The time to message and build credibility to own the conversation is now.",The Cloud (VCPP) market is ours to lose – it will soon be a crowded space. The time to message and build credibility to own the conversation is now.,11/1/2017,Competitive mentions/intel,HCI/vSAN,,,0,0,
C199,T105,Paul Delory,Gartner,Verbal Comment,Advice,"If VMware wants to be the hybrid Cloud (VCPP) platform – need to message beyond the data center to include management of kubernetes, mesos, SaaS apps, etc.","If VMware wants to be the hybrid Cloud (VCPP) platform, need to message beyond the data center to include management of Kubernetes, Mesos, SaaS apps, etc.",11/1/2017,Messaging,HCI/vSAN,,,0,0,
C198,T109,Tom Bittman,Gartner,Verbal Comment,Negative,No clear Cloud Foundation story coming out of VMware that he can tell.,No clear Cloud Foundation story coming out of VMware.,11/1/2017,Messaging,HCI/vSAN,,,0,0,
C197,T109,Tom Bittman,Gartner,Verbal Comment,Negative,Cloud Foundation is not coming up as a topic of discussion.,Cloud Foundation is not coming up as a topic of discussion.,11/1/2017,Marketing Awareness,HCI/vSAN,,,0,0,
C196,T103,Kyle Hilgendorf,Gartner,Verbal Comment,Negative,Need clearer value prop and vision for Cloud Services,Need clearer value prop and vision for Cloud Services,11/1/2017,Messaging,IoT,,,0,0,
C195,T104,Mindy Cancila,Gartner,Verbal Comment,Advice,Mindy recommends we lead with use cases to familiarize customers with how to think about VMware Cloud Services,Recommends we lead with use cases to familiarize customers with how to think about VMware Cloud Services.,11/1/2017,Use cases,IoT,,,0,0,
C194,T103,Kyle Hilgendorf,Gartner,Verbal Comment,Negative,During a recent call with Gartner analyst Kyle Hilgendorf – There appears to be some “kludgyness” in Cloud Servicesportfolio.  Different consoles.  Feels messy.  Clients are not feeling it yet.  Don’t overpromise on cost and visibility – could have a negative impact on adoption.  Start small with strategic accounts to generate interest and use them as references.,"“Kludgyness” in Cloud Servicesportfolio – different consoles, feels messy, clients not feeling it yet. Don’t overpromise on cost and visibility...Start small with strategic accounts...and use them as references.",11/1/2017,Features or products (included/missing/recommended),Management (vRealize),,,0,0,
C193,T104,Mindy Cancila,Gartner,Verbal Comment,Advice,"Mindy liked Mike’s “single plane of glass” message.  It is a good story, one that she is not hearing from us yet or anyone else.  Although the term (SPofG) needs work, customers are looking for portal, catalog of services, governance, security, etc. in one place.  VMware a broker of services.","Mindy liked Mike’s “single plane of glass” message, something she is not hearing from us yet or anyone else. Although the term (SPofG) needs work, customers are looking for portal, catalog of services, governance, security, etc. in one place.  VMware a broker of services.",11/1/2017,Messaging,Networking,,,0,0,
